date,asset_id,available,available_from,available_until,reason_unavailable
2023-09-27,BA186,YES,00:00,23:59,
2023-09-27,BA324,YES,00:00,23:59,
2023-09-27,BA332,YES,00:00,23:59,
2023-09-27,BA348,NO,,,Breakdown
2023-09-27,DY236,NO,,,Scheduled Maintenance
2023-09-27,DY281,YES,00:00,23:59,
2023-09-27,OH059,YES,00:00,23:59,
2023-09-27,OH366,YES,00:00,23:59,
2023-09-27,RA198,YES,00:00,23:59,
2023-09-27,RA240,YES,00:00,23:59,
2023-09-27,RA241,YES,00:00,23:59,
2023-09-27,RA276,YES,00:00,23:59,
2023-09-27,TA003,YES,00:00,23:59,
2023-09-27,TA220,YES,00:00,23:59,
2023-09-27,TA233,YES,00:00,23:59,
2023-09-27,TA394,YES,00:00,23:59,
2023-09-27,TO202,YES,00:00,23:59,
2023-09-27,TO305,YES,00:00,23:59,
2023-09-27,TO351,YES,00:00,23:59,
2023-09-28,BA084,NO,,,Scheduled Maintenance
2023-09-28,BA117,YES,00:00,23:59,
2023-09-28,BA174,YES,00:00,23:59,
2023-09-28,BA203,NO,,,In Use Elsewhere
2023-09-28,BA208,YES,00:00,23:59,
2023-09-28,BA323,NO,,,Breakdown
2023-09-28,BA383,YES,00:00,23:59,
2023-09-28,DY138,YES,00:00,23:59,
2023-09-28,DY216,YES,00:00,23:59,
2023-09-28,DY346,YES,00:00,23:59,
2023-09-28,OH173,NO,,,In Use Elsewhere
2023-09-28,OH352,YES,00:00,23:59,
2023-09-28,OH395,YES,00:00,23:59,
2023-09-28,RA024,YES,00:00,23:59,
2023-09-28,RA119,YES,00:00,23:59,
2023-09-28,RA155,YES,00:00,23:59,
2023-09-28,RA198,NO,,,Breakdown
2023-09-28,RA277,YES,00:00,23:59,
2023-09-28,RA306,YES,00:00,23:59,
2023-09-28,TA063,YES,00:00,23:59,
2023-09-28,TA107,YES,00:00,23:59,
2023-09-28,TA222,YES,00:00,23:59,
2023-09-28,TA280,YES,00:00,23:59,
2023-09-29,BA383,YES,00:00,23:59,
2023-09-29,DY067,YES,00:00,23:59,
2023-09-29,DY132,YES,00:00,23:59,
2023-09-29,DY236,NO,,,Breakdown
2023-09-29,DY246,NO,,,Breakdown
2023-09-29,DY248,YES,00:00,23:59,
2023-09-29,OH088,YES,00:00,23:59,
2023-09-29,OH092,NO,,,Scheduled Maintenance
2023-09-29,OH130,YES,00:00,23:59,
2023-09-29,OH173,YES,00:00,23:59,
2023-09-29,OH294,YES,00:00,23:59,
2023-09-29,OH368,NO,,,Breakdown
2023-09-29,OH382,NO,,,In Use Elsewhere
2023-09-29,TA140,YES,00:00,23:59,
2023-09-29,TA289,YES,00:00,23:59,
2023-09-29,TA292,YES,00:00,23:59,
2023-09-29,TO030,YES,00:00,23:59,
2023-09-29,TO326,YES,00:00,23:59,
2023-09-29,TO351,YES,00:00,23:59,
2023-09-30,BA102,YES,00:00,23:59,
2023-09-30,BA255,YES,00:00,23:59,
2023-09-30,BA377,NO,,,Breakdown
2023-09-30,DY055,YES,00:00,23:59,
2023-09-30,DY057,YES,00:00,23:59,
2023-09-30,DY132,NO,,,In Use Elsewhere
2023-09-30,DY194,YES,00:00,23:59,
2023-09-30,DY321,YES,00:00,23:59,
2023-09-30,DY392,YES,00:00,23:59,
2023-09-30,DY398,YES,00:00,23:59,
2023-09-30,OH010,YES,00:00,23:59,
2023-09-30,OH134,YES,00:00,23:59,
2023-09-30,OH221,YES,00:00,23:59,
2023-09-30,OH390,YES,00:00,23:59,
2023-09-30,RA062,YES,00:00,23:59,
2023-09-30,RA177,YES,00:00,23:59,
2023-09-30,RA273,YES,00:00,23:59,
2023-09-30,RA303,YES,00:00,23:59,
2023-09-30,TA285,YES,00:00,23:59,
2023-09-30,TO009,NO,,,In Use Elsewhere
2023-09-30,TO166,YES,00:00,23:59,
2023-09-30,TO316,YES,00:00,23:59,
2023-10-01,BA230,YES,00:00,23:59,
2023-10-01,BA299,NO,,,In Use Elsewhere
2023-10-01,DY096,YES,00:00,23:59,
2023-10-01,DY224,YES,00:00,23:59,
2023-10-01,DY262,YES,00:00,23:59,
2023-10-01,DY279,YES,00:00,23:59,
2023-10-01,DY380,YES,00:00,23:59,
2023-10-01,OH254,NO,,,Scheduled Maintenance
2023-10-01,OH271,YES,00:00,23:59,
2023-10-01,RA029,YES,00:00,23:59,
2023-10-01,RA119,NO,,,Scheduled Maintenance
2023-10-01,RA139,YES,00:00,23:59,
2023-10-01,RA155,YES,00:00,23:59,
2023-10-01,RA277,YES,00:00,23:59,
2023-10-01,RA303,YES,00:00,23:59,
2023-10-01,RA339,YES,00:00,23:59,
2023-10-01,RA340,YES,00:00,23:59,
2023-10-01,RA363,YES,00:00,23:59,
2023-10-01,TA233,YES,00:00,23:59,
2023-10-01,TA282,NO,,,Scheduled Maintenance
2023-10-01,TO272,YES,00:00,23:59,
2023-10-02,BA170,YES,00:00,23:59,
2023-10-02,DY040,YES,00:00,23:59,
2023-10-02,DY152,YES,00:00,23:59,
2023-10-02,OH007,YES,00:00,23:59,
2023-10-02,OH239,YES,00:00,23:59,
2023-10-02,OH313,YES,00:00,23:59,
2023-10-02,OH359,YES,00:00,23:59,
2023-10-02,RA031,YES,00:00,23:59,
2023-10-02,RA053,YES,00:00,23:59,
2023-10-02,RA200,YES,00:00,23:59,
2023-10-02,RA388,YES,00:00,23:59,
2023-10-02,TA120,YES,00:00,23:59,
2023-10-02,TA148,YES,00:00,23:59,
2023-10-02,TA215,YES,00:00,23:59,
2023-10-02,TA361,NO,,,Breakdown
2023-10-02,TA394,YES,00:00,23:59,
2023-10-02,TO193,YES,00:00,23:59,
2023-10-03,BA079,YES,00:00,23:59,
2023-10-03,BA094,YES,00:00,23:59,
2023-10-03,BA097,YES,00:00,23:59,
2023-10-03,BA186,NO,,,Scheduled Maintenance
2023-10-03,BA255,YES,00:00,23:59,
2023-10-03,BA263,YES,00:00,23:59,
2023-10-03,DY012,YES,00:00,23:59,
2023-10-03,DY152,YES,00:00,23:59,
2023-10-03,DY322,YES,00:00,23:59,
2023-10-03,DY353,YES,00:00,23:59,
2023-10-03,DY356,YES,00:00,23:59,
2023-10-03,OH023,YES,00:00,23:59,
2023-10-03,OH082,YES,00:00,23:59,
2023-10-03,OH160,YES,00:00,23:59,
2023-10-03,OH253,NO,,,In Use Elsewhere
2023-10-03,RA011,YES,00:00,23:59,
2023-10-03,RA339,YES,00:00,23:59,
2023-10-03,RA375,YES,00:00,23:59,
2023-10-03,RA376,NO,,,Breakdown
2023-10-03,TA108,YES,00:00,23:59,
2023-10-03,TA222,YES,00:00,23:59,
2023-10-03,TA226,NO,,,Breakdown
2023-10-03,TA233,YES,00:00,23:59,
2023-10-03,TO033,YES,00:00,23:59,
2023-10-03,TO101,YES,00:00,23:59,
2023-10-03,TO243,YES,00:00,23:59,
2023-10-04,BA170,YES,00:00,23:59,
2023-10-04,BA255,YES,00:00,23:59,
2023-10-04,BA300,YES,00:00,23:59,
2023-10-04,DY121,YES,00:00,23:59,
2023-10-04,DY331,YES,00:00,23:59,
2023-10-04,DY353,YES,00:00,23:59,
2023-10-04,OH025,YES,00:00,23:59,
2023-10-04,OH076,NO,,,In Use Elsewhere
2023-10-04,OH183,NO,,,In Use Elsewhere
2023-10-04,RA139,YES,00:00,23:59,
2023-10-04,RA306,YES,00:00,23:59,
2023-10-04,RA376,YES,00:00,23:59,
2023-10-04,TA089,YES,00:00,23:59,
2023-10-04,TA215,YES,00:00,23:59,
2023-10-04,TA220,YES,00:00,23:59,
2023-10-04,TA226,YES,00:00,23:59,
2023-10-04,TA396,YES,00:00,23:59,
2023-10-04,TO020,YES,00:00,23:59,
2023-10-04,TO106,YES,00:00,23:59,
2023-10-04,TO288,YES,00:00,23:59,
2023-10-06,BA084,YES,00:00,23:59,
2023-10-06,BA174,YES,00:00,23:59,
2023-10-06,BA297,YES,00:00,23:59,
2023-10-06,DY141,NO,,,In Use Elsewhere
2023-10-06,DY169,YES,00:00,23:59,
2023-10-06,DY315,YES,00:00,23:59,
2023-10-06,DY328,YES,00:00,23:59,
2023-10-06,OH071,YES,00:00,23:59,
2023-10-06,OH077,YES,00:00,23:59,
2023-10-06,OH158,YES,00:00,23:59,
2023-10-06,OH197,YES,00:00,23:59,
2023-10-06,RA013,YES,00:00,23:59,
2023-10-06,RA037,YES,00:00,23:59,
2023-10-06,RA198,YES,00:00,23:59,
2023-10-06,RA388,YES,00:00,23:59,
2023-10-06,RA400,YES,00:00,23:59,
2023-10-06,TA099,YES,00:00,23:59,
2023-10-06,TA148,YES,00:00,23:59,
2023-10-06,TA225,YES,00:00,23:59,
2023-10-06,TA275,YES,00:00,23:59,
2023-10-06,TO256,YES,00:00,23:59,
2023-10-06,TO326,YES,00:00,23:59,
2023-10-07,BA058,YES,00:00,23:59,
2023-10-07,DY045,YES,00:00,23:59,
2023-10-07,DY096,YES,00:00,23:59,
2023-10-07,DY184,YES,00:00,23:59,
2023-10-07,DY236,YES,00:00,23:59,
2023-10-07,OH059,YES,00:00,23:59,
2023-10-07,OH245,NO,,,Scheduled Maintenance
2023-10-07,OH390,YES,00:00,23:59,
2023-10-07,OH395,YES,00:00,23:59,
2023-10-07,RA295,YES,00:00,23:59,
2023-10-07,RA329,NO,,,In Use Elsewhere
2023-10-07,TA089,YES,00:00,23:59,
2023-10-07,TA098,YES,00:00,23:59,
2023-10-07,TA220,YES,00:00,23:59,
2023-10-07,TA225,YES,00:00,23:59,
2023-10-07,TO056,YES,00:00,23:59,
2023-10-07,TO149,YES,00:00,23:59,
2023-10-07,TO287,YES,00:00,23:59,
2023-10-08,BA159,YES,00:00,23:59,
2023-10-08,BA186,YES,00:00,23:59,
2023-10-08,BA266,YES,00:00,23:59,
2023-10-08,BA381,YES,00:00,23:59,
2023-10-08,DY045,YES,00:00,23:59,
2023-10-08,DY124,NO,,,Scheduled Maintenance
2023-10-08,DY180,YES,00:00,23:59,
2023-10-08,DY328,YES,00:00,23:59,
2023-10-08,OH059,NO,,,Breakdown
2023-10-08,OH071,YES,00:00,23:59,
2023-10-08,OH158,YES,00:00,23:59,
2023-10-08,OH221,YES,00:00,23:59,
2023-10-08,OH296,YES,00:00,23:59,
2023-10-08,OH384,NO,,,Breakdown
2023-10-08,RA053,NO,,,Scheduled Maintenance
2023-10-08,RA156,NO,,,In Use Elsewhere
2023-10-08,RA234,YES,00:00,23:59,
2023-10-08,RA261,YES,00:00,23:59,
2023-10-08,RA286,YES,00:00,23:59,
2023-10-08,RA363,YES,00:00,23:59,
2023-10-08,RA375,YES,00:00,23:59,
2023-10-08,RA387,YES,00:00,23:59,
2023-10-08,TA131,YES,00:00,23:59,
2023-10-08,TA165,YES,00:00,23:59,
2023-10-08,TA215,YES,00:00,23:59,
2023-10-08,TA226,YES,00:00,23:59,
2023-10-08,TA292,YES,00:00,23:59,
2023-10-08,TA325,YES,00:00,23:59,
2023-10-08,TA341,NO,,,In Use Elsewhere
2023-10-08,TO041,YES,00:00,23:59,
2023-10-08,TO106,YES,00:00,23:59,
2023-10-09,BA113,NO,,,Scheduled Maintenance
2023-10-09,BA186,YES,00:00,23:59,
2023-10-09,DY169,YES,00:00,23:59,
2023-10-09,DY235,YES,00:00,23:59,
2023-10-09,DY331,YES,00:00,23:59,
2023-10-09,DY345,YES,00:00,23:59,
2023-10-09,OH050,NO,,,In Use Elsewhere
2023-10-09,OH080,YES,00:00,23:59,
2023-10-09,OH083,YES,00:00,23:59,
2023-10-09,OH195,YES,00:00,23:59,
2023-10-09,OH253,YES,00:00,23:59,
2023-10-09,OH365,YES,00:00,23:59,
2023-10-09,OH384,YES,00:00,23:59,
2023-10-09,RA238,YES,00:00,23:59,
2023-10-09,RA329,YES,00:00,23:59,
2023-10-09,TA063,YES,00:00,23:59,
2023-10-09,TA065,YES,00:00,23:59,
2023-10-09,TA302,YES,00:00,23:59,
2023-10-09,TO187,YES,00:00,23:59,
2023-10-09,TO336,YES,00:00,23:59,
2023-10-10,BA113,YES,00:00,23:59,
2023-10-10,BA126,YES,00:00,23:59,
2023-10-10,DY061,YES,00:00,23:59,
2023-10-10,DY096,YES,00:00,23:59,
2023-10-10,DY178,YES,00:00,23:59,
2023-10-10,OH015,YES,00:00,23:59,
2023-10-10,OH026,YES,00:00,23:59,
2023-10-10,OH052,YES,00:00,23:59,
2023-10-10,OH197,YES,00:00,23:59,
2023-10-10,OH318,YES,00:00,23:59,
2023-10-10,OH365,NO,,,Breakdown
2023-10-10,RA029,YES,00:00,23:59,
2023-10-10,RA210,YES,00:00,23:59,
2023-10-10,RA234,NO,,,Scheduled Maintenance
2023-10-10,RA273,YES,00:00,23:59,
2023-10-10,RA320,NO,,,Scheduled Maintenance
2023-10-10,RA387,YES,00:00,23:59,
2023-10-10,TA065,YES,00:00,23:59,
2023-10-10,TA108,YES,00:00,23:59,
2023-10-11,BA314,YES,00:00,23:59,
2023-10-11,BA324,YES,00:00,23:59,
2023-10-11,DY121,YES,00:00,23:59,
2023-10-11,DY138,YES,00:00,23:59,
2023-10-11,DY178,YES,00:00,23:59,
2023-10-11,DY235,YES,00:00,23:59,
2023-10-11,DY322,YES,00:00,23:59,
2023-10-11,OH083,YES,00:00,23:59,
2023-10-11,OH343,YES,00:00,23:59,
2023-10-11,RA043,NO,,,In Use Elsewhere
2023-10-11,RA290,NO,,,In Use Elsewhere
2023-10-11,RA354,YES,00:00,23:59,
2023-10-11,RA367,YES,00:00,23:59,
2023-10-11,TA099,YES,00:00,23:59,
2023-10-11,TO326,YES,00:00,23:59,
2023-10-13,DY017,YES,00:00,23:59,
2023-10-13,DY135,YES,00:00,23:59,
2023-10-13,DY219,YES,00:00,23:59,
2023-10-13,DY321,NO,,,Breakdown
2023-10-13,DY374,YES,00:00,23:59,
2023-10-13,DY389,NO,,,Breakdown
2023-10-13,OH023,YES,00:00,23:59,
2023-10-13,OH338,YES,00:00,23:59,
2023-10-13,OH362,YES,00:00,23:59,
2023-10-13,RA155,YES,00:00,23:59,
2023-10-13,RA320,YES,00:00,23:59,
2023-10-13,RA337,YES,00:00,23:59,
2023-10-13,RA354,YES,00:00,23:59,
2023-10-13,RA370,YES,00:00,23:59,
2023-10-13,TA283,YES,00:00,23:59,
2023-10-13,TA302,YES,00:00,23:59,
2023-10-13,TO033,YES,00:00,23:59,
2023-10-13,TO106,YES,00:00,23:59,
2023-10-13,TO129,YES,00:00,23:59,
2023-10-13,TO288,YES,00:00,23:59,
2023-10-13,TO316,YES,00:00,23:59,
2023-10-14,BA069,YES,00:00,23:59,
2023-10-14,BA097,YES,00:00,23:59,
2023-10-14,BA355,NO,,,Breakdown
2023-10-14,DY122,YES,00:00,23:59,
2023-10-14,DY331,YES,00:00,23:59,
2023-10-14,DY345,YES,00:00,23:59,
2023-10-14,OH019,YES,00:00,23:59,
2023-10-14,OH352,YES,00:00,23:59,
2023-10-14,OH384,YES,00:00,23:59,
2023-10-14,RA035,YES,00:00,23:59,
2023-10-14,RA073,YES,00:00,23:59,
2023-10-14,RA172,NO,,,In Use Elsewhere
2023-10-14,RA200,NO,,,In Use Elsewhere
2023-10-14,RA391,NO,,,Breakdown
2023-10-14,TA034,YES,00:00,23:59,
2023-10-14,TA089,YES,00:00,23:59,
2023-10-14,TA108,YES,00:00,23:59,
2023-10-14,TA165,YES,00:00,23:59,
2023-10-14,TO056,YES,00:00,23:59,
2023-10-14,TO256,YES,00:00,23:59,
2023-10-14,TO350,YES,00:00,23:59,
2023-10-14,TO351,YES,00:00,23:59,
2023-10-15,DY067,YES,00:00,23:59,
2023-10-15,DY143,YES,00:00,23:59,
2023-10-15,OH007,YES,00:00,23:59,
2023-10-15,OH046,NO,,,Scheduled Maintenance
2023-10-15,OH086,YES,00:00,23:59,
2023-10-15,OH092,YES,00:00,23:59,
2023-10-15,OH245,NO,,,Scheduled Maintenance
2023-10-15,OH368,YES,00:00,23:59,
2023-10-15,RA011,YES,00:00,23:59,
2023-10-15,RA119,YES,00:00,23:59,
2023-10-15,RA388,YES,00:00,23:59,
2023-10-15,TA222,YES,00:00,23:59,
2023-10-15,TA285,YES,00:00,23:59,
2023-10-15,TA341,NO,,,Scheduled Maintenance
2023-10-15,TO100,YES,00:00,23:59,
2023-10-16,BA066,YES,00:00,23:59,
2023-10-16,BA127,YES,00:00,23:59,
2023-10-16,BA145,YES,00:00,23:59,
2023-10-16,BA342,YES,00:00,23:59,
2023-10-16,DY014,YES,00:00,23:59,
2023-10-16,DY143,YES,00:00,23:59,
2023-10-16,DY224,YES,00:00,23:59,
2023-10-16,OH318,YES,00:00,23:59,
2023-10-16,OH372,YES,00:00,23:59,
2023-10-16,RA085,YES,00:00,23:59,
2023-10-16,RA155,YES,00:00,23:59,
2023-10-16,RA198,YES,00:00,23:59,
2023-10-16,RA273,YES,00:00,23:59,
2023-10-16,RA290,YES,00:00,23:59,
2023-10-16,RA320,YES,00:00,23:59,
2023-10-16,RA397,NO,,,Breakdown
2023-10-16,TA099,YES,00:00,23:59,
2023-10-16,TA154,YES,00:00,23:59,
2023-10-16,TA289,YES,00:00,23:59,
2023-10-16,TO030,YES,00:00,23:59,
2023-10-16,TO100,YES,00:00,23:59,
2023-10-16,TO123,NO,,,In Use Elsewhere
2023-10-16,TO228,NO,,,Breakdown
2023-10-16,TO336,NO,,,Breakdown
2023-10-17,BA058,NO,,,Breakdown
2023-10-17,BA094,YES,00:00,23:59,
2023-10-17,BA323,NO,,,Breakdown
2023-10-17,DY346,YES,00:00,23:59,
2023-10-17,OH103,YES,00:00,23:59,
2023-10-17,OH142,YES,00:00,23:59,
2023-10-17,OH160,YES,00:00,23:59,
2023-10-17,OH343,YES,00:00,23:59,
2023-10-17,RA116,YES,00:00,23:59,
2023-10-17,RA388,YES,00:00,23:59,
2023-10-17,TO002,YES,00:00,23:59,
2023-10-17,TO047,YES,00:00,23:59,
2023-10-17,TO187,YES,00:00,23:59,
2023-10-19,BA159,NO,,,In Use Elsewhere
2023-10-19,BA203,NO,,,Breakdown
2023-10-19,DY018,YES,00:00,23:59,
2023-10-19,DY181,YES,00:00,23:59,
2023-10-19,DY217,YES,00:00,23:59,
2023-10-19,DY281,YES,00:00,23:59,
2023-10-19,OH130,YES,00:00,23:59,
2023-10-19,OH294,YES,00:00,23:59,
2023-10-19,RA081,NO,,,In Use Elsewhere
2023-10-19,RA206,YES,00:00,23:59,
2023-10-19,RA231,YES,00:00,23:59,
2023-10-19,RA277,YES,00:00,23:59,
2023-10-19,TA226,YES,00:00,23:59,
2023-10-19,TA229,NO,,,Scheduled Maintenance
2023-10-19,TO187,YES,00:00,23:59,
2023-10-19,TO267,YES,00:00,23:59,
2023-10-19,TO335,YES,00:00,23:59,
2023-10-20,BA151,YES,00:00,23:59,
2023-10-20,BA230,YES,00:00,23:59,
2023-10-20,BA299,YES,00:00,23:59,
2023-10-20,BA304,YES,00:00,23:59,
2023-10-20,BA348,YES,00:00,23:59,
2023-10-20,DY061,YES,00:00,23:59,
2023-10-20,DY105,YES,00:00,23:59,
2023-10-20,DY157,YES,00:00,23:59,
2023-10-20,DY224,YES,00:00,23:59,
2023-10-20,DY232,NO,,,Scheduled Maintenance
2023-10-20,DY248,NO,,,Breakdown
2023-10-20,DY309,NO,,,Scheduled Maintenance
2023-10-20,OH010,YES,00:00,23:59,
2023-10-20,OH271,YES,00:00,23:59,
2023-10-20,OH347,YES,00:00,23:59,
2023-10-20,TA075,YES,00:00,23:59,
2023-10-20,TA285,YES,00:00,23:59,
2023-10-20,TA394,YES,00:00,23:59,
2023-10-20,TO032,NO,,,Breakdown
2023-10-20,TO305,YES,00:00,23:59,
2023-10-21,BA084,YES,00:00,23:59,
2023-10-21,BA209,YES,00:00,23:59,
2023-10-21,BA230,NO,,,Scheduled Maintenance
2023-10-21,DY017,YES,00:00,23:59,
2023-10-21,DY057,YES,00:00,23:59,
2023-10-21,DY180,YES,00:00,23:59,
2023-10-21,DY196,YES,00:00,23:59,
2023-10-21,DY224,YES,00:00,23:59,
2023-10-21,DY244,YES,00:00,23:59,
2023-10-21,DY319,YES,00:00,23:59,
2023-10-21,OH343,YES,00:00,23:59,
2023-10-21,RA164,YES,00:00,23:59,
2023-10-21,TA131,NO,,,In Use Elsewhere
2023-10-21,TO187,YES,00:00,23:59,
2023-10-21,TO193,YES,00:00,23:59,
2023-10-23,BA209,YES,00:00,23:59,
2023-10-23,BA300,YES,00:00,23:59,
2023-10-23,DY167,YES,00:00,23:59,
2023-10-23,DY237,YES,00:00,23:59,
2023-10-23,DY321,NO,,,In Use Elsewhere
2023-10-23,OH025,YES,00:00,23:59,
2023-10-23,RA037,YES,00:00,23:59,
2023-10-23,RA039,YES,00:00,23:59,
2023-10-23,RA119,YES,00:00,23:59,
2023-10-23,RA156,NO,,,Scheduled Maintenance
2023-10-23,RA273,YES,00:00,23:59,
2023-10-23,TA199,NO,,,In Use Elsewhere
2023-10-23,TA283,YES,00:00,23:59,
2023-10-23,TO228,NO,,,Scheduled Maintenance
2023-10-23,TO260,YES,00:00,23:59,
2023-10-24,BA159,YES,00:00,23:59,
2023-10-24,BA188,YES,00:00,23:59,
2023-10-24,BA263,YES,00:00,23:59,
2023-10-24,DY045,NO,,,In Use Elsewhere
2023-10-24,DY115,YES,00:00,23:59,
2023-10-24,DY132,YES,00:00,23:59,
2023-10-24,DY345,YES,00:00,23:59,
2023-10-24,OH007,YES,00:00,23:59,
2023-10-24,OH130,YES,00:00,23:59,
2023-10-24,OH183,YES,00:00,23:59,
2023-10-24,OH301,YES,00:00,23:59,
2023-10-24,RA268,YES,00:00,23:59,
2023-10-24,RA337,YES,00:00,23:59,
2023-10-24,RA385,YES,00:00,23:59,
2023-10-24,TA171,YES,00:00,23:59,
2023-10-24,TA220,YES,00:00,23:59,
2023-10-24,TA264,YES,00:00,23:59,
2023-10-24,TA325,YES,00:00,23:59,
2023-10-24,TO179,YES,00:00,23:59,
2023-10-25,BA383,YES,00:00,23:59,
2023-10-25,DY133,YES,00:00,23:59,
2023-10-25,DY152,YES,00:00,23:59,
2023-10-25,DY196,YES,00:00,23:59,
2023-10-25,DY389,YES,00:00,23:59,
2023-10-25,OH189,YES,00:00,23:59,
2023-10-25,OH365,YES,00:00,23:59,
2023-10-25,OH384,YES,00:00,23:59,
2023-10-25,RA387,YES,00:00,23:59,
2023-10-25,TA063,YES,00:00,23:59,
2023-10-25,TA075,YES,00:00,23:59,
2023-10-25,TA199,NO,,,Scheduled Maintenance
2023-10-25,TA396,YES,00:00,23:59,
2023-10-25,TO028,NO,,,Scheduled Maintenance
2023-10-25,TO033,YES,00:00,23:59,
2023-10-25,TO272,YES,00:00,23:59,
2023-10-25,TO336,YES,00:00,23:59,
2023-10-26,BA117,YES,00:00,23:59,
2023-10-26,BA242,YES,00:00,23:59,
2023-10-26,BA348,YES,00:00,23:59,
2023-10-26,DY060,YES,00:00,23:59,
2023-10-26,DY331,YES,00:00,23:59,
2023-10-26,OH052,YES,00:00,23:59,
2023-10-26,OH083,YES,00:00,23:59,
2023-10-26,OH111,YES,00:00,23:59,
2023-10-26,OH195,YES,00:00,23:59,
2023-10-26,OH213,YES,00:00,23:59,
2023-10-26,OH384,YES,00:00,23:59,
2023-10-26,RA053,YES,00:00,23:59,
2023-10-26,RA168,NO,,,Scheduled Maintenance
2023-10-26,RA307,YES,00:00,23:59,
2023-10-26,RA320,YES,00:00,23:59,
2023-10-26,RA376,YES,00:00,23:59,
2023-10-26,TA150,NO,,,In Use Elsewhere
2023-10-27,BA230,YES,00:00,23:59,
2023-10-27,DY018,YES,00:00,23:59,
2023-10-27,DY235,YES,00:00,23:59,
2023-10-27,DY379,YES,00:00,23:59,
2023-10-27,OH254,YES,00:00,23:59,
2023-10-27,OH312,NO,,,Breakdown
2023-10-27,RA043,NO,,,Scheduled Maintenance
2023-10-27,RA081,YES,00:00,23:59,
2023-10-27,RA087,YES,00:00,23:59,
2023-10-27,RA241,YES,00:00,23:59,
2023-10-27,RA360,YES,00:00,23:59,
2023-10-27,TA027,YES,00:00,23:59,
2023-10-27,TA147,YES,00:00,23:59,
2023-10-27,TA269,YES,00:00,23:59,
2023-10-27,TA302,YES,00:00,23:59,
2023-10-27,TO112,NO,,,Breakdown
2023-10-27,TO287,NO,,,Scheduled Maintenance
2023-10-27,TO364,YES,00:00,23:59,
2023-10-29,BA208,YES,00:00,23:59,
2023-10-29,BA209,YES,00:00,23:59,
2023-10-29,DY040,YES,00:00,23:59,
2023-10-29,DY060,YES,00:00,23:59,
2023-10-29,DY319,YES,00:00,23:59,
2023-10-29,DY321,YES,00:00,23:59,
2023-10-29,OH111,YES,00:00,23:59,
2023-10-29,OH271,YES,00:00,23:59,
2023-10-29,OH352,YES,00:00,23:59,
2023-10-29,OH372,YES,00:00,23:59,
2023-10-29,RA048,YES,00:00,23:59,
2023-10-29,RA085,YES,00:00,23:59,
2023-10-29,RA198,YES,00:00,23:59,
2023-10-29,RA360,YES,00:00,23:59,
2023-10-29,RA385,YES,00:00,23:59,
2023-10-29,TA165,YES,00:00,23:59,
2023-10-29,TA264,YES,00:00,23:59,
2023-10-29,TO364,YES,00:00,23:59,
2023-10-30,BA117,YES,00:00,23:59,
2023-10-30,BA255,NO,,,Scheduled Maintenance
2023-10-30,BA263,YES,00:00,23:59,
2023-10-30,BA383,YES,00:00,23:59,
2023-10-30,DY061,YES,00:00,23:59,
2023-10-30,DY235,YES,00:00,23:59,
2023-10-30,DY327,YES,00:00,23:59,
2023-10-30,OH010,YES,00:00,23:59,
2023-10-30,OH023,YES,00:00,23:59,
2023-10-30,OH158,YES,00:00,23:59,
2023-10-30,OH301,YES,00:00,23:59,
2023-10-30,RA011,YES,00:00,23:59,
2023-10-30,RA035,YES,00:00,23:59,
2023-10-30,RA037,YES,00:00,23:59,
2023-10-30,RA339,NO,,,Breakdown
2023-10-30,RA375,YES,00:00,23:59,
2023-10-30,TA049,YES,00:00,23:59,
2023-10-30,TA275,YES,00:00,23:59,
2023-10-30,TO056,YES,00:00,23:59,
2023-10-30,TO112,YES,00:00,23:59,
2023-10-30,TO129,NO,,,Breakdown
2023-10-30,TO256,YES,00:00,23:59,
2023-10-30,TO351,YES,00:00,23:59,
2023-10-31,BA022,YES,00:00,23:59,
2023-10-31,BA042,YES,00:00,23:59,
2023-10-31,BA151,NO,,,In Use Elsewhere
2023-10-31,BA393,YES,00:00,23:59,
2023-10-31,DY001,NO,,,Scheduled Maintenance
2023-10-31,DY121,YES,00:00,23:59,
2023-10-31,DY181,YES,00:00,23:59,
2023-10-31,DY246,YES,00:00,23:59,
2023-10-31,OH025,YES,00:00,23:59,
2023-10-31,OH213,YES,00:00,23:59,
2023-10-31,OH338,YES,00:00,23:59,
2023-10-31,RA011,YES,00:00,23:59,
2023-10-31,RA085,YES,00:00,23:59,
2023-10-31,RA329,YES,00:00,23:59,
2023-10-31,TA075,YES,00:00,23:59,
2023-10-31,TA199,YES,00:00,23:59,
2023-10-31,TA302,NO,,,Scheduled Maintenance
2023-10-31,TA394,YES,00:00,23:59,
2023-10-31,TO179,YES,00:00,23:59,
2023-10-31,TO288,YES,00:00,23:59,
2023-11-01,DY018,YES,00:00,23:59,
2023-11-01,DY105,YES,00:00,23:59,
2023-11-01,DY235,YES,00:00,23:59,
2023-11-01,DY331,YES,00:00,23:59,
2023-11-01,DY371,NO,,,Scheduled Maintenance
2023-11-01,OH015,YES,00:00,23:59,
2023-11-01,OH026,YES,00:00,23:59,
2023-11-01,OH046,YES,00:00,23:59,
2023-11-01,OH093,YES,00:00,23:59,
2023-11-01,OH271,YES,00:00,23:59,
2023-11-01,OH311,YES,00:00,23:59,
2023-11-01,OH313,YES,00:00,23:59,
2023-11-01,OH357,YES,00:00,23:59,
