block_id,section_id,date,day_of_week,month,is_weekend,maintenance_type,required_asset_type,priority,weather,start_hour,trains_count,traffic_level,assets_of_type_in_section,asset_type_availability_pct,had_availability_record,section_historical_overrun_rate,planned_duration_min,overrun_min,overrun_flag,actual_duration_min
B13076,CDH-PXR,2023-04-02,Sunday,4,1,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,1,1.0,LOW,1.0,0.8539473684210527,0,0.5535119985987038,206.4,23.3,1,229.7
B06350,DBA-GWL,2023-04-02,Sunday,4,1,Track Repair,Tamping Machine,Low,Clear,1,1.0,LOW,0.0,0.8466101694915255,0,0.5,143.9,2.7,0,146.7
B10742,DURG-R,2023-04-02,Sunday,4,1,Points Renewal,Rail Crane,Low,Clear,0,0.0,LOW,0.0,0.8550632911392405,0,1.0,207.4,-7.4,0,200.0
B00347,KNR-NH,2023-04-02,Sunday,4,1,Track Stabilization,Dynamic Track Stabilizer,Medium,Light Rain,22,9.0,HIGH,0.0,0.8539473684210527,0,1.0,177.9,53.7,1,231.6
B09434,KZJ-WL,2023-04-02,Sunday,4,1,Track Stabilization,Dynamic Track Stabilizer,Low,Heavy Rain,2,5.0,MEDIUM,0.0,0.8539473684210527,0,0.5,170.1,34.5,1,204.6
B14240,MAJN-UD,2023-04-02,Sunday,4,1,Ballast Renewal,Ballast Regulator,Low,Clear,4,5.0,MEDIUM,0.0,0.8592741935483871,0,0.5,268.5,10.2,1,278.7
B06766,MCA-NDGJ,2023-04-02,Sunday,4,1,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,2,0.0,LOW,0.0,0.8582191780821918,0,0.3333333333333333,118.2,20.9,1,139.1
B12354,RJY-TDD,2023-04-02,Sunday,4,1,Ballast Renewal,Ballast Regulator,Low,Fog,2,2.0,LOW,0.0,0.8592741935483871,0,0.75,190.1,22.9,1,212.9
B00295,SC-STPD,2023-04-02,Sunday,4,1,Rail Welding,Rail Crane,Low,Clear,2,0.0,LOW,0.0,0.8550632911392405,0,1.0,91.1,2.1,0,93.2
B09509,BSP-R,2023-04-03,Monday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,2,1.0,LOW,0.0,1.0,1,0.5,146.7,-11.8,0,134.9
B06522,BY-SNRD,2023-04-03,Monday,4,0,Track Stabilization,Dynamic Track Stabilizer,High,Clear,4,1.0,LOW,0.0,1.0,1,0.6666666666666666,212.1,27.4,1,239.5
B05145,DR-MTN,2023-04-03,Monday,4,0,Points Renewal,Rail Crane,High,Clear,23,14.0,HIGH,0.0,0.6666666666666666,1,0.5513083632632119,193.3,-7.3,0,186.0
B13490,HNB-TKF,2023-04-03,Monday,4,0,Rail Welding,Rail Crane,Low,Clear,2,0.0,LOW,1.0,0.6666666666666666,1,1.0,79.7,-5.0,0,74.7
B14036,HWH-SRC,2023-04-03,Monday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,0.0,LOW,0.0,1.0,1,1.0,124.6,21.4,1,146.0
B14213,JSME-MDP,2023-04-03,Monday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,22,7.0,MEDIUM,0.0,1.0,1,1.0,79.3,-23.3,0,56.0
B07107,KHN-TLO,2023-04-03,Monday,4,0,Ballast Renewal,Ballast Regulator,Low,Extreme Heat,23,1.0,LOW,0.0,1.0,1,0.3333333333333333,257.0,52.3,1,309.4
B10194,LDH-PHR,2023-04-03,Monday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,22,1.0,LOW,0.0,1.0,1,0.5522835038682306,72.1,-12.1,0,59.9
B08433,MKK-STM,2023-04-03,Monday,4,0,Track Repair,Tamping Machine,Low,Fog,23,1.0,LOW,0.0,0.8,1,0.5,203.3,7.3,0,210.6
B08605,RJY-TDD,2023-04-03,Monday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,3,4.0,MEDIUM,0.0,1.0,1,0.8,183.4,-19.7,0,163.7
B07899,SRE-UMB,2023-04-03,Monday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,0,3.0,MEDIUM,0.0,1.0,1,0.5535824477202606,73.2,19.4,1,92.6
B02647,BBQ-MMCC,2023-04-04,Tuesday,4,0,Rail Welding,Rail Crane,High,Fog,1,0.0,LOW,0.0,1.0,1,0.3333333333333333,99.7,59.2,1,158.9
B14840,BOP-NDGJ,2023-04-04,Tuesday,4,0,Track Repair,Tamping Machine,Low,Light Rain,1,1.0,LOW,0.0,0.8571428571428571,1,0.553741838272225,192.7,37.1,1,229.8
B12402,DBG-LSI,2023-04-04,Tuesday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,23,2.0,LOW,0.0,1.0,1,0.0,76.5,15.2,1,91.7
B06444,DIVA-MBQ,2023-04-04,Tuesday,4,0,Track Repair,Tamping Machine,Medium,Clear,23,8.0,HIGH,0.0,0.8571428571428571,1,0.6666666666666666,166.1,-0.6,0,165.5
B09366,DVD-VSKP,2023-04-04,Tuesday,4,0,Rail Welding,Rail Crane,Low,Clear,0,1.0,LOW,0.0,1.0,1,1.0,86.1,-20.1,0,65.9
B12361,ET-KNW,2023-04-04,Tuesday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Heavy Rain,2,10.0,HIGH,1.0,1.0,1,0.5,129.8,29.0,1,158.8
B07465,GBRA-JOX,2023-04-04,Tuesday,4,0,Points Renewal,Rail Crane,Low,Light Rain,1,0.0,LOW,0.0,1.0,1,0.0,234.7,-1.8,0,232.9
B13790,NGP-WR,2023-04-04,Tuesday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,0.0,LOW,1.0,1.0,1,0.5,166.0,36.7,1,202.7
B03482,ABB-NALR,2023-04-05,Wednesday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,23,3.0,MEDIUM,1.0,0.5,1,0.5,101.7,4.9,0,106.6
B04850,ABKA-GPAE,2023-04-05,Wednesday,4,0,Points Renewal,Rail Crane,Low,Extreme Heat,3,1.0,LOW,0.0,0.8571428571428571,1,0.0,160.6,11.2,1,171.8
B07116,ALD-MGS,2023-04-05,Wednesday,4,0,Rail Welding,Rail Crane,Low,Clear,22,7.0,MEDIUM,0.0,0.8571428571428571,1,0.5450049455984174,91.4,-0.6,0,90.8
B07956,AWB-J,2023-04-05,Wednesday,4,0,Track Repair,Tamping Machine,Low,Light Rain,1,0.0,LOW,0.0,0.6666666666666666,1,0.5,171.0,-25.0,0,146.0
B05464,BAM-KUR,2023-04-05,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,1.0,LOW,0.0,0.5,1,0.3333333333333333,148.4,12.1,1,160.5
B05330,BPQ-NGP,2023-04-05,Wednesday,4,0,Signal Maintenance,Tower Wagon,Low,Light Rain,3,0.0,LOW,0.0,0.5,1,1.0,129.0,-2.8,0,126.2
B09545,CKP-ROU,2023-04-05,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Fog,1,6.0,MEDIUM,0.0,0.5,1,1.0,169.1,10.2,1,179.3
B12920,CNB-ON,2023-04-05,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,5.0,MEDIUM,1.0,0.5,1,1.0,142.5,8.7,0,151.2
B07106,CSMT-MSD,2023-04-05,Wednesday,4,0,Track Repair,Tamping Machine,High,Light Rain,3,0.0,LOW,0.0,0.6666666666666666,1,0.5538944535805053,184.8,32.9,1,217.7
B08601,DURG-G,2023-04-05,Wednesday,4,0,Rail Welding,Rail Crane,Low,Clear,23,6.0,MEDIUM,0.0,0.8571428571428571,1,1.0,83.7,0.5,0,84.2
B08829,DVL-NK,2023-04-05,Wednesday,4,0,Points Renewal,Rail Crane,Low,Clear,0,4.0,MEDIUM,0.0,0.8571428571428571,1,0.5518809933611999,254.1,47.3,1,301.4
B08234,ED-SA,2023-04-05,Wednesday,4,0,Points Renewal,Rail Crane,Medium,Heavy Rain,3,17.0,VERY_HIGH,0.0,0.8571428571428571,1,0.6666666666666666,215.1,36.4,1,251.5
B08201,ENR-KAVM,2023-04-05,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,0,1.0,LOW,0.0,0.5,1,0.5522710886806056,143.8,32.1,1,175.9
B05075,HAPA-RJT,2023-04-05,Wednesday,4,0,Rail Welding,Rail Crane,Low,Clear,22,4.0,MEDIUM,1.0,0.8571428571428571,1,0.5531554426090639,67.4,29.8,1,97.2
B13916,HPL-KKAE,2023-04-05,Wednesday,4,0,Points Renewal,Rail Crane,Low,Clear,4,2.0,LOW,0.0,0.8571428571428571,1,0.5525212232791245,201.0,2.3,0,203.2
B11681,JRC-PTKC,2023-04-05,Wednesday,4,0,Points Renewal,Rail Crane,Low,Clear,22,2.0,LOW,0.0,0.8571428571428571,1,0.551362279772793,197.1,27.7,1,224.8
B00018,MKK-NBK,2023-04-05,Wednesday,4,0,Rail Welding,Rail Crane,Medium,Clear,4,4.0,MEDIUM,0.0,0.8571428571428571,1,1.0,100.4,45.7,1,146.2
B10701,OYR-UDL,2023-04-05,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Extreme Heat,23,0.0,LOW,2.0,0.5,1,0.0,136.7,-25.0,0,111.7
B13914,ANVR-CNJ,2023-04-06,Thursday,4,0,Track Repair,Tamping Machine,Low,Clear,2,0.0,LOW,0.0,1.0,1,0.5,165.6,-25.0,0,140.6
B14573,BCK-DUAN,2023-04-06,Thursday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Fog,23,0.0,LOW,1.0,0.8571428571428571,1,0.0,164.7,-6.6,0,158.1
B13561,BGS-KGG,2023-04-06,Thursday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,2,1.0,LOW,0.0,1.0,1,1.0,103.7,-20.6,0,83.1
B13537,BMAE-DNHL,2023-04-06,Thursday,4,0,Rail Welding,Rail Crane,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.5549100968188105,80.3,2.7,0,83.0
B11423,BPL-ET,2023-04-06,Thursday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,2,0.0,LOW,0.0,1.0,1,1.0,85.4,16.1,1,101.5
B11573,BPQ-CD,2023-04-06,Thursday,4,0,Track Repair,Tamping Machine,Low,Clear,2,0.0,LOW,1.0,1.0,1,1.0,160.9,15.5,1,176.4
B04378,BZA-KMT,2023-04-06,Thursday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,2,2.0,LOW,0.0,1.0,1,0.5,252.8,46.3,1,299.0
B11117,CBE-TUP,2023-04-06,Thursday,4,0,Rail Welding,Rail Crane,Medium,Extreme Heat,0,11.0,HIGH,0.0,1.0,1,0.0,105.5,20.0,1,125.5
B14200,CMP-PV,2023-04-06,Thursday,4,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,4,4.0,MEDIUM,0.0,1.0,1,0.5,177.3,-25.0,0,152.3
B11310,CSB-NDLS,2023-04-06,Thursday,4,0,Rail Welding,Rail Crane,Medium,Extreme Heat,4,2.0,LOW,0.0,1.0,1,0.5,74.4,5.8,0,80.3
B08570,EE-TDD,2023-04-06,Thursday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,2.0,LOW,0.0,1.0,1,0.0,145.8,-8.4,0,137.4
B13419,HAUR-KHAI,2023-04-06,Thursday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,2,1.0,LOW,0.0,1.0,1,1.0,246.7,1.8,0,248.5
B12540,NRL-VGI,2023-04-06,Thursday,4,0,Rail Welding,Rail Crane,Low,Clear,1,2.0,LOW,0.0,1.0,1,0.0,97.1,3.1,0,100.2
B01744,SC-STPD,2023-04-06,Thursday,4,0,Track Repair,Tamping Machine,Low,Clear,3,0.0,LOW,0.0,1.0,1,0.5,151.7,21.2,1,172.9
B05561,ABKA-BGRA,2023-04-07,Friday,4,0,Points Renewal,Rail Crane,Low,Clear,2,0.0,LOW,0.0,0.75,1,0.0,249.3,49.8,1,299.1
B05380,ADL-SRC,2023-04-07,Friday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,2,1.0,LOW,0.0,1.0,1,1.0,80.8,9.1,0,89.9
B03081,BLYG-BLYH,2023-04-07,Friday,4,0,Points Renewal,Rail Crane,Low,Clear,22,2.0,LOW,0.0,0.75,1,0.0,160.2,32.0,1,192.2
B01267,BMG-DTK,2023-04-07,Friday,4,0,Points Renewal,Rail Crane,Medium,Clear,0,1.0,LOW,0.0,0.75,1,0.5,201.4,12.3,1,213.7
B01118,BPL-ET,2023-04-07,Friday,4,0,Rail Welding,Rail Crane,Low,Light Rain,3,4.0,MEDIUM,0.0,0.75,1,1.0,85.7,-9.7,0,75.9
B06423,CLA-MTN,2023-04-07,Friday,4,0,Ballast Renewal,Ballast Regulator,High,Clear,0,7.0,MEDIUM,0.0,1.0,1,0.3333333333333333,291.7,-25.0,0,266.7
B06369,DBSI-VVKP,2023-04-07,Friday,4,0,Track Repair,Tamping Machine,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.5524193548387096,167.9,12.3,1,180.2
B07409,FL-KSG,2023-04-07,Friday,4,0,Ballast Renewal,Ballast Regulator,Low,Heavy Rain,1,0.0,LOW,0.0,1.0,1,0.5,248.2,23.8,1,272.0
B14256,GCN-HGA,2023-04-07,Friday,4,0,Points Renewal,Rail Crane,Low,Fog,3,1.0,LOW,0.0,0.75,1,0.0,160.8,42.5,1,203.3
B00145,GDY-SP,2023-04-07,Friday,4,0,Signal Maintenance,Tower Wagon,Medium,Clear,3,0.0,LOW,0.0,1.0,1,0.5,99.0,10.0,1,109.0
B03464,GIA-NRPR,2023-04-07,Friday,4,0,Signal Maintenance,Tower Wagon,Medium,Fog,3,0.0,LOW,0.0,1.0,1,0.5521878099856717,101.9,20.9,1,122.9
B14400,KOTA-SWM,2023-04-07,Friday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,23,8.0,HIGH,0.0,1.0,1,0.3333333333333333,93.8,-3.4,0,90.4
B00643,MMR-NK,2023-04-07,Friday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,22,4.0,MEDIUM,0.0,1.0,1,0.0,190.2,9.4,0,199.6
B00530,MSB-MSF,2023-04-07,Friday,4,0,Track Repair,Tamping Machine,Medium,Clear,1,0.0,LOW,0.0,1.0,1,0.5531669865642994,219.2,11.0,1,230.2
B02246,MYM-NMF,2023-04-07,Friday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,22,3.0,MEDIUM,0.0,1.0,1,0.5,130.2,13.7,1,143.9
B10807,PXR-SMX,2023-04-07,Friday,4,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Light Rain,0,2.0,LOW,1.0,1.0,1,0.5,108.8,8.7,0,117.4
B08485,BP-PTF,2023-04-08,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,Medium,Clear,22,8.0,HIGH,0.0,0.75,1,0.6666666666666666,155.3,33.4,1,188.7
B04703,BSBP-KGY,2023-04-08,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,2.0,LOW,0.0,0.75,1,0.5,144.7,-14.6,0,130.1
B14552,BTPG-TLX,2023-04-08,Saturday,4,1,Rail Welding,Rail Crane,Low,Fog,1,0.0,LOW,0.0,0.75,1,1.0,78.1,10.5,1,88.6
B08683,DHD-GDA,2023-04-08,Saturday,4,1,Rail Welding,Rail Crane,Low,Clear,2,4.0,MEDIUM,0.0,0.75,1,0.25,91.7,32.8,1,124.5
B01361,DPDP-SJPR,2023-04-08,Saturday,4,1,Signal Maintenance,Tower Wagon,Low,Light Rain,4,3.0,MEDIUM,0.0,0.6666666666666666,1,0.5520197428237433,124.4,6.5,0,130.9
B01735,GBRA-JOX,2023-04-08,Saturday,4,1,Ballast Renewal,Ballast Regulator,Low,Clear,2,0.0,LOW,0.0,1.0,1,0.0,239.9,-25.0,0,214.9
B13499,JET-SC,2023-04-08,Saturday,4,1,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,3,0.0,LOW,0.0,1.0,1,0.0,164.0,15.8,1,179.7
B11725,KQD-LKPL,2023-04-08,Saturday,4,1,Track Stabilization,Dynamic Track Stabilizer,Low,Fog,1,0.0,LOW,0.0,1.0,1,0.5515077566672477,200.5,24.3,1,224.8
B11475,KYN-SHAD,2023-04-08,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,2,0.0,LOW,0.0,0.75,1,1.0,163.5,23.7,1,187.2
B01486,MSB-TBM,2023-04-08,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,Medium,Clear,1,0.0,LOW,0.0,0.75,1,0.5536792236570642,146.8,-15.1,0,131.7
B13097,MTJ-NZM,2023-04-08,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,Low,Extreme Heat,22,1.0,LOW,1.0,0.75,1,0.5,174.4,41.5,1,215.9
B10057,PER-VLK,2023-04-08,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,High,Clear,4,10.0,HIGH,0.0,0.75,1,0.0,136.0,27.0,1,163.0
B02447,SRE-YJUD,2023-04-08,Saturday,4,1,Track Repair,Tamping Machine,Low,Clear,1,4.0,MEDIUM,0.0,1.0,1,0.5537133461222252,152.1,-17.3,0,134.8
B03859,AG-PNCB,2023-04-09,Sunday,4,1,Track Repair,Tamping Machine,Low,Clear,22,2.0,LOW,0.0,0.8,1,0.0,170.9,37.0,1,207.9
B10071,AMLA-BZU,2023-04-09,Sunday,4,1,Points Renewal,Rail Crane,Low,Heavy Rain,22,0.0,LOW,0.0,0.8,1,0.0,152.0,19.4,1,171.3
B13592,BDYP-KLKR,2023-04-09,Sunday,4,1,Points Renewal,Rail Crane,Low,Light Rain,23,2.0,LOW,0.0,0.8,1,0.5540372670807453,181.4,28.5,1,209.9
B03259,BND-NHU,2023-04-09,Sunday,4,1,Ballast Renewal,Ballast Regulator,High,Clear,0,5.0,MEDIUM,0.0,1.0,1,0.6666666666666666,211.3,32.7,1,244.0
B07624,BSB-MGS,2023-04-09,Sunday,4,1,Ballast Renewal,Ballast Regulator,Low,Clear,0,2.0,LOW,0.0,1.0,1,0.0,259.3,-7.4,0,251.9
B06628,BZN-KGY,2023-04-09,Sunday,4,1,Points Renewal,Rail Crane,Low,Heavy Rain,1,1.0,LOW,0.0,0.8,1,1.0,225.0,38.5,1,263.6
B00688,CGR-CNS,2023-04-09,Sunday,4,1,Rail Welding,Rail Crane,Medium,Light Rain,4,3.0,MEDIUM,0.0,0.8,1,0.5520585233072474,82.1,28.0,1,110.1
B03017,DWR-UBL,2023-04-09,Sunday,4,1,Ballast Renewal,Ballast Regulator,Low,Clear,1,1.0,LOW,0.0,1.0,1,0.5,236.2,15.8,1,252.0
B05549,JAJ-KIUL,2023-04-09,Sunday,4,1,Rail Welding,Rail Crane,Low,Heavy Rain,3,0.0,LOW,0.0,0.8,1,0.0,131.3,21.1,1,152.4
B01008,JRAE-NBAE,2023-04-09,Sunday,4,1,Points Renewal,Rail Crane,Low,Light Rain,22,3.0,MEDIUM,0.0,0.8,1,0.0,209.5,12.9,1,222.4
B14405,MCI-RDM,2023-04-09,Sunday,4,1,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.5,91.4,3.7,0,95.2
B05760,MUG-TLO,2023-04-09,Sunday,4,1,Signal Maintenance,Tower Wagon,Low,Clear,22,2.0,LOW,0.0,1.0,1,1.0,108.3,-10.8,0,97.5
B02365,ANND-ND,2023-04-10,Monday,4,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,2,8.0,HIGH,0.0,0.6666666666666666,1,0.0,131.1,26.8,1,157.9
B04130,ARA-BXR,2023-04-10,Monday,4,0,Rail Welding,Rail Crane,Low,Clear,1,2.0,LOW,0.0,1.0,1,1.0,104.3,17.8,1,122.1
B03772,ASN-BURN,2023-04-10,Monday,4,0,Points Renewal,Rail Crane,Low,Light Rain,3,1.0,LOW,0.0,1.0,1,1.0,103.3,16.5,1,119.8
B12272,AVD-PRES,2023-04-10,Monday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,4,1.0,LOW,0.0,1.0,1,1.0,207.3,16.6,1,223.9
B06134,BDYP-KLKR,2023-04-10,Monday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,1.0,1,1.0,232.9,7.7,0,240.6
B05306,BGRD-SXC,2023-04-10,Monday,4,0,Points Renewal,Rail Crane,Low,Clear,4,2.0,LOW,0.0,1.0,1,0.0,206.0,8.3,0,214.4
B11136,BHLA-GPAE,2023-04-10,Monday,4,0,Track Repair,Tamping Machine,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.0,183.1,34.9,1,218.0
B09422,BLN-SDAH,2023-04-10,Monday,4,0,Rail Welding,Rail Crane,High,Clear,0,1.0,LOW,0.0,1.0,1,0.5,60.1,-9.4,0,50.6
B04278,BZA-OGL,2023-04-10,Monday,4,0,Ballast Renewal,Ballast Regulator,Low,Heavy Rain,0,0.0,LOW,0.0,1.0,1,0.6666666666666666,197.6,17.0,1,214.5
B13216,DEA-SHE,2023-04-10,Monday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.0,124.5,10.1,1,134.6
B14463,DMM-HUP,2023-04-10,Monday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,4,2.0,LOW,0.0,0.6666666666666666,1,0.5530897009966778,152.4,-7.7,0,144.7
B02588,KQLS-SIU,2023-04-10,Monday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,4,2.0,LOW,0.0,0.6666666666666666,1,0.5510186389250108,194.9,-4.3,0,190.6
B03609,MPJ-SMX,2023-04-10,Monday,4,0,Rail Welding,Rail Crane,Medium,Light Rain,1,0.0,LOW,0.0,1.0,1,1.0,87.1,-25.0,0,62.1
B04451,PZA-STM,2023-04-10,Monday,4,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,2,0.0,LOW,0.0,0.6666666666666666,1,0.0,157.5,-4.7,0,152.9
B10310,AVD-PRES,2023-04-11,Tuesday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,22,3.0,MEDIUM,0.0,0.0,1,1.0,211.0,23.2,1,234.3
B02873,BALU-KUR,2023-04-11,Tuesday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,22,1.0,LOW,0.0,1.0,1,0.5,211.0,19.1,1,230.1
B00763,CGL-TBM,2023-04-11,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Medium,Heavy Rain,22,6.0,MEDIUM,0.0,1.0,1,0.4,139.7,-0.2,0,139.5
B09295,ET-HBJ,2023-04-11,Tuesday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,0,1.0,LOW,0.0,0.0,1,0.5,236.2,33.4,1,269.5
B11604,JRC-LDH,2023-04-11,Tuesday,4,0,Points Renewal,Rail Crane,Low,Clear,22,3.0,MEDIUM,0.0,1.0,1,0.0,194.4,9.7,0,204.1
B10546,KDH-TGH,2023-04-11,Tuesday,4,0,Points Renewal,Rail Crane,Medium,Fog,4,4.0,MEDIUM,0.0,1.0,1,0.5,194.4,21.3,1,215.6
B02621,KHT-RU,2023-04-11,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Heavy Rain,22,2.0,LOW,1.0,1.0,1,0.0,171.8,-14.7,0,157.2
B06181,KJU-TBAE,2023-04-11,Tuesday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,4,1.0,LOW,0.0,1.0,1,0.0,117.7,-2.0,0,115.7
B10291,KSNG-TIG,2023-04-11,Tuesday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,0,2.0,LOW,0.0,0.0,1,0.0,288.6,17.1,1,305.7
B12179,LDH-PGW,2023-04-11,Tuesday,4,0,Track Repair,Tamping Machine,Low,Light Rain,1,1.0,LOW,0.0,1.0,1,0.5,184.3,13.2,1,197.5
B02707,ABB-NALR,2023-04-12,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.3333333333333333,182.4,-17.0,0,165.5
B02323,ABH-BUD,2023-04-12,Wednesday,4,0,Ballast Renewal,Ballast Regulator,Medium,Light Rain,4,1.0,LOW,0.0,0.75,1,0.5,179.9,28.3,1,208.2
B06895,ASN-DGR,2023-04-12,Wednesday,4,0,Points Renewal,Rail Crane,Low,Clear,0,6.0,MEDIUM,0.0,1.0,1,1.0,159.6,-13.0,0,146.6
B05580,BARN-DAKE,2023-04-12,Wednesday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Extreme Heat,2,0.0,LOW,0.0,1.0,1,1.0,154.4,5.8,0,160.2
B06843,BHGH-BHNA,2023-04-12,Wednesday,4,0,Track Repair,Tamping Machine,Low,Clear,2,0.0,LOW,0.0,0.5,1,0.5551495016611295,173.6,40.3,1,213.9
B03808,CNB-CPB,2023-04-12,Wednesday,4,0,Track Repair,Tamping Machine,Low,Clear,2,1.0,LOW,0.0,0.5,1,0.3333333333333333,147.6,15.5,1,163.1
B07470,CPH-NIA,2023-04-12,Wednesday,4,0,Rail Welding,Rail Crane,Low,Heavy Rain,22,3.0,MEDIUM,0.0,1.0,1,0.5535686758131648,89.1,26.6,1,115.7
B11198,CSMT-RVJ,2023-04-12,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,4,5.0,MEDIUM,0.0,1.0,1,0.0,175.2,-8.9,0,166.3
B01215,DQR-MXT,2023-04-12,Wednesday,4,0,Ballast Renewal,Ballast Regulator,Medium,Heavy Rain,1,0.0,LOW,0.0,0.75,1,0.0,209.5,22.4,1,231.9
B08462,FDB-FDN,2023-04-12,Wednesday,4,0,Signal Maintenance,Tower Wagon,Low,Light Rain,2,0.0,LOW,0.0,1.0,1,0.3333333333333333,115.0,52.0,1,167.0
B07569,GGC-SWM,2023-04-12,Wednesday,4,0,Rail Welding,Rail Crane,Low,Fog,4,4.0,MEDIUM,0.0,1.0,1,0.75,114.5,22.5,1,137.0
B08560,KGP-TATA,2023-04-12,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,23,3.0,MEDIUM,0.0,1.0,1,0.0,166.5,-7.5,0,159.0
B12523,MYR-STA,2023-04-12,Wednesday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,0,4.0,MEDIUM,1.0,1.0,1,0.0,86.3,26.9,1,113.2
B14291,NMDR-TKF,2023-04-12,Wednesday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,1,0.0,LOW,0.0,1.0,1,1.0,98.8,27.7,1,126.4
B13314,TNP-TVT,2023-04-12,Wednesday,4,0,Track Repair,Tamping Machine,Medium,Clear,22,3.0,MEDIUM,0.0,0.5,1,0.6666666666666666,188.5,-25.0,0,163.5
B13816,ATC-JOO,2023-04-13,Thursday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,0.6,1,0.0,186.3,-7.5,0,178.8
B11768,BAQ-BHS,2023-04-13,Thursday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,3,2.0,LOW,0.0,1.0,1,0.0,188.9,-4.1,0,184.8
B09343,BGJT-GIA,2023-04-13,Thursday,4,0,Signal Maintenance,Tower Wagon,Medium,Clear,3,0.0,LOW,0.0,0.8666666666666667,0,0.5588020452885317,137.7,11.0,1,148.7
B02618,BHPA-SNU,2023-04-13,Thursday,4,0,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,0.0,0.6666666666666666,1,0.5,179.3,-0.7,0,178.6
B05880,BYT-R,2023-04-13,Thursday,4,0,Signal Maintenance,Tower Wagon,Low,Heavy Rain,2,0.0,LOW,0.0,0.8666666666666667,0,1.0,86.8,21.7,1,108.4
B10562,CVP-SRT,2023-04-13,Thursday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,2.0,LOW,0.0,0.6,1,0.5534166054371785,195.0,22.5,1,217.5
